product_id,node_id,week,sales_price,unit_cost,margin_rate,floor_applied,policy_type
RICE_AKITAKOMACHI,MARKET_NAGOYA,202635,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202636,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202637,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202638,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202639,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202640,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202641,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202642,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202643,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202644,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202645,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202646,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202647,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202648,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202649,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202650,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202651,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202652,5040.0,3780.0,0.25,False,target
